ref_date,geo,age,gender,statistics,religion_name,total_followers,year,month
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Total - Gender,2021 Counts,presbyterian_15,15,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Total - Gender,2021 Counts,reformed_16,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Total - Gender,2021 Counts,united_church_17,15,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Total - Gender,2021 Counts,other_christian_and_christian_related_traditions_18,15,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Total - Gender,2021 Counts,hindu_19,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Total - Gender,2021 Counts,jewish_20,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Total - Gender,2021 Counts,muslim_21,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Total - Gender,2021 Counts,sikh_22,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Total - Gender,2021 Counts,traditional_north_american_indigenous_spirituality_23,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Total - Gender,2021 Counts,other_religions_and_spiritual_traditions_24,10,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Total - Gender,2021 Counts,no_religion_and_secular_perspectives_25,515,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,total_religion_1,480,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,buddhist_2,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,christian_3,165,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,christian_n_o_s_4,25,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,anabaptist_5,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,anglican_6,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,baptist_7,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,catholic_8,105,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,christian_orthodox_9,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,jehovahs_witness_10,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,latter_day_saints_11,10,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,lutheran_12,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,methodist_and_wesleyan_holiness_13,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,pentecostal_and_other_charismatic_14,10,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,presbyterian_15,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,reformed_16,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,united_church_17,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,other_christian_and_christian_related_traditions_18,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,hindu_19,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,jewish_20,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,muslim_21,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,sikh_22,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,traditional_north_american_indigenous_spirituality_23,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,other_religions_and_spiritual_traditions_24,10,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Men+,2021 Counts,no_religion_and_secular_perspectives_25,305,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,total_religion_1,445,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,buddhist_2,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,christian_3,235,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,christian_n_o_s_4,40,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,anabaptist_5,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,anglican_6,20,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,baptist_7,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,catholic_8,125,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,christian_orthodox_9,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,jehovahs_witness_10,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,latter_day_saints_11,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,lutheran_12,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,methodist_and_wesleyan_holiness_13,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,pentecostal_and_other_charismatic_14,10,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,presbyterian_15,10,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,reformed_16,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,united_church_17,10,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,other_christian_and_christian_related_traditions_18,15,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,hindu_19,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,jewish_20,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,muslim_21,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,sikh_22,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,traditional_north_american_indigenous_spirituality_23,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,other_religions_and_spiritual_traditions_24,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",35 to 44 years,Women+,2021 Counts,no_religion_and_secular_perspectives_25,205,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,total_religion_1,1010,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,buddhist_2,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,christian_3,560,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,christian_n_o_s_4,75,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,anabaptist_5,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,anglican_6,35,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,baptist_7,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,catholic_8,335,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,christian_orthodox_9,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,jehovahs_witness_10,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,latter_day_saints_11,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,lutheran_12,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,methodist_and_wesleyan_holiness_13,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,pentecostal_and_other_charismatic_14,20,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,presbyterian_15,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,reformed_16,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,united_church_17,55,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,other_christian_and_christian_related_traditions_18,15,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,hindu_19,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,jewish_20,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,muslim_21,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,sikh_22,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,traditional_north_american_indigenous_spirituality_23,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,other_religions_and_spiritual_traditions_24,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Total - Gender,2021 Counts,no_religion_and_secular_perspectives_25,435,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,total_religion_1,460,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,buddhist_2,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,christian_3,245,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,christian_n_o_s_4,20,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,anabaptist_5,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,anglican_6,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,baptist_7,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,catholic_8,180,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,christian_orthodox_9,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,jehovahs_witness_10,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,latter_day_saints_11,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,lutheran_12,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,methodist_and_wesleyan_holiness_13,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,pentecostal_and_other_charismatic_14,10,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,presbyterian_15,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,reformed_16,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,united_church_17,10,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,other_christian_and_christian_related_traditions_18,15,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,hindu_19,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,jewish_20,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,muslim_21,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,sikh_22,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,traditional_north_american_indigenous_spirituality_23,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,other_religions_and_spiritual_traditions_24,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Men+,2021 Counts,no_religion_and_secular_perspectives_25,205,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,total_religion_1,555,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,buddhist_2,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,christian_3,315,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,christian_n_o_s_4,50,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,anabaptist_5,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,anglican_6,30,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,baptist_7,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,catholic_8,155,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,christian_orthodox_9,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,jehovahs_witness_10,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,latter_day_saints_11,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,lutheran_12,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,methodist_and_wesleyan_holiness_13,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,pentecostal_and_other_charismatic_14,10,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,presbyterian_15,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,reformed_16,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,united_church_17,50,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,other_christian_and_christian_related_traditions_18,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,hindu_19,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,jewish_20,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,muslim_21,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,sikh_22,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,traditional_north_american_indigenous_spirituality_23,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,other_religions_and_spiritual_traditions_24,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",45 to 54 years,Women+,2021 Counts,no_religion_and_secular_perspectives_25,230,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,total_religion_1,2105,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,buddhist_2,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,christian_3,1470,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,christian_n_o_s_4,125,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,anabaptist_5,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,anglican_6,100,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,baptist_7,55,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,catholic_8,835,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,christian_orthodox_9,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,jehovahs_witness_10,40,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,latter_day_saints_11,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,lutheran_12,20,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,methodist_and_wesleyan_holiness_13,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,pentecostal_and_other_charismatic_14,15,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,presbyterian_15,30,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,reformed_16,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,united_church_17,165,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,other_christian_and_christian_related_traditions_18,75,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,hindu_19,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,jewish_20,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,muslim_21,10,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,sikh_22,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,traditional_north_american_indigenous_spirituality_23,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,other_religions_and_spiritual_traditions_24,20,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Total - Gender,2021 Counts,no_religion_and_secular_perspectives_25,600,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,total_religion_1,985,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,buddhist_2,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,christian_3,595,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,christian_n_o_s_4,35,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,anabaptist_5,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,anglican_6,45,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,baptist_7,25,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,catholic_8,370,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,christian_orthodox_9,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,jehovahs_witness_10,15,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,latter_day_saints_11,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,lutheran_12,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,methodist_and_wesleyan_holiness_13,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,pentecostal_and_other_charismatic_14,10,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,presbyterian_15,15,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,reformed_16,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,united_church_17,40,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,other_christian_and_christian_related_traditions_18,40,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,hindu_19,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,jewish_20,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,muslim_21,10,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,sikh_22,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,traditional_north_american_indigenous_spirituality_23,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,other_religions_and_spiritual_traditions_24,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Men+,2021 Counts,no_religion_and_secular_perspectives_25,380,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,total_religion_1,1120,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,buddhist_2,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,christian_3,870,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,christian_n_o_s_4,85,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,anabaptist_5,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,anglican_6,55,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,baptist_7,30,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,catholic_8,470,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,christian_orthodox_9,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,jehovahs_witness_10,25,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,latter_day_saints_11,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,lutheran_12,15,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,methodist_and_wesleyan_holiness_13,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,pentecostal_and_other_charismatic_14,10,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,presbyterian_15,20,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,reformed_16,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,united_church_17,130,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,other_christian_and_christian_related_traditions_18,35,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,hindu_19,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,jewish_20,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,muslim_21,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,sikh_22,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,traditional_north_american_indigenous_spirituality_23,0,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,other_religions_and_spiritual_traditions_24,20,2021,1
2021-01-01,"Elliot Lake (CA), Ont.",55 to 64 years,Women+,2021 Counts,no_religion_and_secular_perspectives_25,220,2021,1
